r,g,b
25,121,87
79,169,143
111,194,176
108,188,175
95,178,164
98,180,168
91,173,164
95,176,169
101,181,180
99,179,180
99,178,180
98,178,180
97,177,178
96,176,176
97,177,176
99,179,179
100,181,182
102,181,184
100,179,183
98,177,183
99,179,184
98,179,183
99,180,184
99,180,184
99,180,183
99,181,182
99,183,180
97,182,174
111,195,180
114,200,178
80,171,142
21,116,80
1,96,58
9,117,75
3,114,70
3,117,75
4,115,81
3,112,81
3,109,80
2,106,79
1,104,80
2,103,80
3,103,80
3,103,80
2,102,77
1,103,77
1,103,76
1,103,74
1,103,75
1,104,76
0,104,77
0,104,77
2,105,77
3,105,78
2,102,76
6,104,79
8,103,79
6,97,75
13,99,82
3,88,71
7,91,76
42,124,111
112,192,181
113,194,185
107,187,181
99,178,175
96,175,175
98,178,178
95,177,175
96,177,177
97,179,180
98,181,183
100,182,186
99,181,186
97,182,187
96,181,185
96,181,185
97,182,185
98,183,186
101,185,187
99,181,182
98,179,180
101,181,179
108,183,182
112,184,183
74,141,140
84,147,146
151,210,209
194,249,248
179,234,230
178,233,228
177,233,228
187,244,239
187,245,241
183,242,238
146,204,204
104,161,162
83,142,143
96,155,156
96,156,156
74,135,135
56,118,117
69,131,130
112,172,172
156,215,217
181,238,240
187,242,244
184,238,239
185,238,238
185,237,236
182,236,233
181,237,235
186,240,239
187,241,240
188,239,238
181,233,231
138,189,186
106,156,154
110,158,157
172,220,218
183,232,229
178,233,228
171,231,224
173,232,225
175,235,228
181,237,230
183,237,231
190,242,236
177,230,222
96,155,145
22,87,75
3,79,61
9,102,75
7,108,75
4,112,76
5,122,81
1,123,82
0,129,86
0,131,89
1,133,91
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
252,251,247
254,252,249
250,244,246
255,250,250
237,226,220
136,110,97
91,44,26
125,61,38
116,47,14
120,41,13
157,66,25
175,72,28
172,62,18
172,62,19
172,64,23
171,65,26
173,66,21
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
172,66,20
170,68,18
171,68,19
172,67,19
171,67,20
169,69,20
168,68,22
170,67,22
169,67,22
166,69,19
180,62,24
156,62,30
78,47,22
223,222,212
255,245,253
255,246,255
248,252,250
254,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,233,8
2,231,6
0,228,4
0,225,2
0,221,5
0,216,9
0,211,14
2,206,21
5,201,29
4,196,33
3,191,36
2,187,38
1,182,39
1,179,42
0,174,45
0,170,47
0,165,52
0,161,55
1,159,60
2,156,64
1,151,66
0,147,73
0,144,77
0,143,80
1,141,82
0,138,83
0,135,84
0,132,85
0,130,85
0,128,84
0,127,83
0,127,83
0,125,85
0,123,87
0,122,86
0,121,86
0,119,87
0,118,88
0,116,88
0,114,88
1,113,89
0,111,87
0,111,87
0,112,87
2,112,85
1,111,84
0,109,83
0,108,82
2,109,81
3,108,81
3,107,79
4,107,78
4,107,78
1,110,79
3,118,84
4,120,83
8,124,84
20,133,91
23,132,91
15,119,82
4,98,69
48,135,112
92,172,158
110,188,177
98,179,167
100,182,172
98,180,173
99,180,176
99,180,179
98,179,180
99,179,181
99,179,181
98,178,179
98,179,178
98,178,178
98,178,179
98,178,179
98,178,180
100,179,182
100,179,182
100,179,183
98,179,182
99,180,183
100,181,184
98,179,183
94,178,178
100,186,181
102,188,177
113,198,181
106,193,168
65,156,124
17,113,76
3,103,64
9,118,76
3,117,73
3,118,76
4,116,78
3,113,80
3,110,79
3,106,77
4,104,78
4,102,79
4,102,79
3,103,79
2,102,76
0,103,74
0,103,74
0,103,76
0,103,76
0,104,77
0,104,77
0,105,77
1,105,78
3,106,79
1,102,76
5,103,78
8,103,79
5,97,78
14,103,85
4,91,74
4,89,70
24,106,90
91,172,157
113,190,179
114,190,183
102,180,177
99,178,178
97,177,178
96,178,176
97,178,178
98,179,180
97,180,183
98,181,185
96,181,185
96,181,186
97,182,185
97,183,184
95,183,182
97,183,182
101,185,187
98,182,182
96,181,179
97,181,178
100,180,177
109,184,180
89,159,156
79,144,141
137,198,196
191,247,245
186,241,236
178,233,228
182,237,231
201,254,253
181,239,235
154,213,212
103,163,163
75,136,137
106,168,170
122,184,186
84,148,150
61,125,125
78,143,143
106,167,169
131,192,196
164,225,230
185,245,249
188,246,249
187,243,245
186,243,243
179,235,232
168,225,223
176,232,233
181,237,236
182,237,237
177,231,231
181,232,233
181,233,231
142,193,192
99,149,148
155,205,202
187,237,234
190,241,238
180,237,231
174,234,227
176,238,231
179,240,232
180,237,230
186,239,233
189,243,234
123,182,172
36,101,89
1,77,60
7,98,71
7,106,73
4,109,73
8,122,81
1,122,79
0,126,83
0,129,85
0,129,88
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,253,249
250,250,252
239,237,243
156,137,135
80,37,19
136,66,29
161,71,28
169,70,30
161,62,18
158,65,27
114,28,4
116,36,13
142,60,34
160,69,33
174,72,22
176,66,9
173,66,19
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
172,66,20
170,67,21
173,66,21
176,64,21
175,65,20
170,68,20
169,69,20
170,67,22
171,67,22
168,71,24
184,58,22
171,63,32
77,39,14
226,225,215
255,249,255
254,249,255
238,255,250
252,255,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,235,8
5,234,7
1,230,3
0,226,1
0,222,3
0,218,8
0,214,14
2,208,19
4,204,28
3,199,31
2,193,34
1,188,38
1,183,40
0,180,43
0,176,45
0,171,48
0,167,53
0,162,56
1,159,61
2,157,65
1,153,65
0,148,72
0,145,77
0,145,80
1,143,82
0,139,84
0,136,85
1,134,87
1,132,85
1,129,84
2,129,84
2,129,85
2,126,87
1,125,88
1,124,88
2,123,88
2,121,89
1,119,89
1,117,89
2,116,90
1,114,89
0,112,88
0,112,88
0,112,87
0,113,85
1,112,85
1,110,84
0,108,82
2,109,81
3,108,81
3,107,79
4,107,78
3,107,78
0,109,80
0,115,84
1,116,81
5,118,81
14,125,87
17,125,88
17,118,85
9,101,76
46,131,113
76,157,144
101,181,171
96,178,168
97,180,170
96,179,172
99,181,178
94,175,176
95,176,178
97,178,181
98,179,182
98,179,181
99,180,181
99,179,180
98,178,179
97,177,178
97,177,178
97,177,178
98,178,179
98,178,180
95,175,178
95,176,178
98,179,181
97,178,181
94,178,174
101,187,178
103,189,175
111,198,178
92,182,153
42,137,100
12,113,72
12,117,74
8,120,73
5,121,75
5,122,77
4,117,78
5,115,78
3,112,78
3,108,78
3,105,77
4,104,79
4,104,80
3,103,79
1,104,77
0,103,75
0,102,74
0,101,74
0,102,75
0,104,77
1,105,78
0,107,79
1,105,78
3,106,79
1,102,76
5,103,78
8,103,79
6,99,79
12,102,84
7,94,75
2,86,67
9,91,75
55,136,121
100,177,167
116,193,186
100,178,174
100,179,177
99,179,179
98,180,176
98,180,178
98,179,180
98,179,182
96,179,183
95,178,184
96,180,185
98,183,186
98,184,185
96,182,181
95,180,180
98,182,184
98,182,182
98,182,182
98,181,180
99,179,177
105,181,178
102,173,170
77,144,142
111,173,172
173,233,232
193,250,245
185,240,235
183,239,234
180,235,233
123,182,180
90,150,148
95,156,156
110,174,174
123,188,189
88,153,155
61,128,129
76,143,142
108,175,176
116,183,185
111,176,180
135,199,203
169,232,237
180,240,245
179,238,240
177,237,237
175,234,232
171,229,228
175,233,234
181,238,239
180,236,236
174,230,229
180,234,234
194,246,244
168,220,218
108,160,158
119,169,168
163,214,210
191,243,239
181,238,232
170,230,223
174,236,229
177,238,230
178,234,228
185,239,233
194,248,240
147,206,196
49,114,102
1,76,59
2,93,66
3,103,69
3,108,72
8,121,81
2,122,79
0,125,82
0,126,84
0,128,87
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
251,251,251
251,251,251
252,252,252
251,251,249
249,245,240
193,188,184
63,39,34
127,62,50
162,67,36
172,68,19
174,65,13
180,64,18
178,65,20
171,65,25
168,68,30
159,66,30
149,57,21
157,60,19
171,67,20
174,66,15
173,66,19
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
174,65,20
180,62,20
173,66,20
165,71,20
164,71,20
171,67,22
179,63,20
182,62,20
177,65,19
162,70,10
170,62,22
164,63,46
92,40,32
251,251,245
245,255,254
247,255,255
250,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,238,8
5,236,6
2,232,2
0,228,0
0,224,2
1,222,8
1,217,13
2,212,20
4,208,25
2,202,28
1,195,33
1,190,39
0,185,41
0,182,42
1,178,45
0,173,49
0,168,53
1,163,57
1,161,61
1,159,65
1,155,65
1,150,71
0,147,76
0,145,77
2,145,83
1,141,84
0,137,85
1,136,86
2,134,86
1,131,85
1,131,84
2,130,84
3,128,88
2,126,89
2,125,89
3,124,89
2,123,90
1,121,90
1,119,90
0,117,90
1,115,89
0,114,89
0,113,88
1,113,88
1,114,86
2,112,85
1,110,84
1,109,83
2,109,81
3,108,81
3,107,79
3,108,78
3,107,78
0,110,80
0,114,83
0,113,81
3,116,82
9,117,83
9,113,81
17,114,85
32,123,101
73,158,143
76,157,146
89,167,161
97,178,171
95,178,170
93,175,170
96,178,176
95,176,177
94,175,179
95,176,180
96,177,180
97,178,181
98,179,180
99,180,181
100,180,181
101,181,182
99,179,180
95,175,175
92,172,171
97,177,176
93,173,173
96,176,175
101,181,180
102,182,182
101,184,178
97,183,171
98,185,167
100,191,165
69,164,130
24,124,82
11,117,69
19,129,79
10,126,74
7,126,75
4,125,76
4,119,76
4,117,76
4,113,77
3,109,77
3,106,77
4,104,78
4,104,78
4,104,78
1,104,77
1,104,75
1,103,75
0,101,74
0,102,75
0,104,77
1,105,78
0,107,79
1,105,78
3,106,79
1,102,76
5,103,78
8,103,79
5,99,78
8,99,80
8,95,76
3,88,69
3,85,68
27,107,92
86,163,152
118,195,186
101,180,174
97,177,174
101,181,180
99,181,177
98,180,178
98,179,180
98,179,182
95,178,182
95,178,183
96,179,185
97,182,185
97,182,184
95,181,182
94,180,181
97,181,183
99,183,185
101,185,185
101,184,184
102,183,181
106,185,182
105,178,176
86,156,154
89,154,153
141,203,202
184,242,239
187,243,240
165,222,219
129,186,185
85,146,145
81,143,142
105,169,168
125,192,191
116,185,185
71,141,141
62,133,133
101,172,170
116,187,187
109,180,180
100,169,172
118,186,189
146,212,215
168,232,236
179,242,243
177,240,239
176,239,236
175,236,234
174,235,234
178,238,238
178,237,238
174,232,232
180,237,236
187,242,241
180,232,231
141,193,191
98,150,148
145,196,195
189,242,238
179,236,230
169,229,222
173,234,227
176,237,229
179,236,229
189,243,237
196,250,241
156,215,205
57,122,110
3,79,62
1,90,63
4,100,70
3,107,72
10,120,83
2,122,79
1,125,81
0,127,84
1,128,87
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
251,251,251
247,247,247
253,253,253
234,233,233
95,88,88
65,41,21
140,76,37
177,71,32
174,64,28
162,69,33
164,69,30
177,63,25
178,64,22
175,65,22
173,66,22
171,67,22
173,70,25
170,66,21
174,69,24
171,64,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
172,66,20
170,67,22
171,67,22
174,65,22
177,64,24
177,64,23
176,64,22
172,66,22
171,67,20
171,66,14
166,75,39
120,59,41
151,124,118
253,254,249
248,255,252
251,255,254
255,252,255
255,254,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,239,8
6,237,6
2,234,3
0,231,1
0,227,2
1,225,6
2,221,11
0,215,16
2,210,22
1,204,24
0,198,30
1,192,40
0,187,41
0,184,43
0,180,44
0,174,48
0,169,52
0,165,57
1,163,61
1,161,65
0,157,65
0,152,69
0,149,74
0,147,76
2,146,80
1,143,82
0,139,83
0,137,85
1,135,85
0,132,84
0,131,83
0,130,84
1,128,86
1,127,89
1,126,88
1,124,88
2,123,89
2,121,89
2,120,89
1,118,90
2,116,90
1,115,89
1,114,89
0,114,88
1,114,86
1,114,86
0,112,85
0,110,83
1,110,81
2,109,81
2,108,79
3,108,78
3,108,78
0,110,82
0,114,85
1,112,83
6,113,84
8,110,81
4,103,75
19,112,88
59,146,127
109,192,179
88,167,159
82,160,154
98,179,173
98,180,175
95,177,173
97,178,178
99,180,183
96,177,181
96,177,181
96,177,181
97,178,181
98,179,180
99,179,180
100,180,180
101,179,179
98,176,177
94,173,172
91,170,168
95,174,171
98,177,175
109,188,186
116,195,191
112,190,187
107,189,179
98,185,168
101,190,167
82,177,146
36,137,96
12,118,70
14,127,73
18,135,79
12,133,77
6,130,74
3,127,73
3,121,75
2,119,74
2,116,75
3,111,77
3,108,77
3,106,78
3,105,79
3,105,78
2,105,78
1,104,77
0,104,76
0,103,76
0,103,76
0,104,77
0,104,77
0,105,77
1,105,78
3,106,79
1,102,76
5,103,78
8,103,79
6,100,78
5,97,77
7,97,77
5,92,71
4,88,68
10,89,73
61,140,127
107,184,174
112,190,184
103,182,177
99,179,174
99,180,175
99,179,176
99,179,178
98,179,181
98,179,183
96,179,184
96,179,185
96,180,184
96,180,183
95,181,182
95,181,182
98,182,184
98,184,185
99,184,184
99,184,183
100,183,181
106,186,185
109,185,185
95,168,166
80,149,149
97,162,163
139,198,197
148,207,204
118,176,176
91,151,151
87,150,150
100,165,164
113,181,180
121,193,192
83,156,155
63,138,136
90,166,164
113,189,187
115,190,188
105,179,179
99,173,174
103,173,177
117,187,189
142,211,213
167,234,234
177,244,243
179,245,242
174,239,236
170,234,233
172,234,233
176,238,237
176,236,236
178,236,236
181,237,236
184,238,238
165,218,218
88,140,138
134,186,184
186,240,236
182,239,233
173,233,226
172,234,227
175,236,228
180,237,230
190,243,237
199,253,245
161,220,210
67,132,121
8,84,67
1,88,64
5,100,70
5,107,74
10,121,83
3,121,79
1,124,80
0,125,81
1,126,84
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
249,249,249
251,251,251
166,166,166
60,60,62
90,87,96
88,65,46
115,48,5
170,63,9
174,66,19
159,71,30
161,70,31
177,63,25
176,64,23
175,65,22
173,66,22
172,67,22
171,68,23
172,67,22
173,68,23
172,66,22
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
173,66,20
171,67,21
163,71,26
175,65,26
188,58,25
187,58,24
174,65,24
163,71,22
163,71,22
169,68,23
184,66,35
138,66,39
66,53,31
233,244,232
253,254,251
255,250,252
255,251,254
251,255,255
254,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,237,7
7,236,5
3,235,3
1,232,1
0,229,3
1,227,5
0,222,9
0,217,14
1,212,20
0,206,21
0,200,26
1,193,37
0,189,39
0,186,41
0,182,43
0,175,46
0,172,50
0,168,55
0,164,60
2,162,63
0,159,63
0,154,68
0,151,72
1,149,74
1,147,78
0,144,80
0,140,81
0,137,83
0,134,83
0,132,82
0,131,82
0,131,83
1,128,86
1,127,88
0,126,88
0,124,87
2,123,88
2,121,88
2,121,89
2,119,90
2,117,90
1,115,89
1,115,89
0,114,88
1,115,86
1,114,86
0,113,85
1,111,84
1,110,81
2,109,81
2,108,80
3,108,78
3,108,78
0,110,82
1,112,84
5,113,87
9,111,85
9,106,81
4,96,73
28,115,96
88,171,155
139,219,208
104,180,173
83,159,154
94,175,169
99,179,175
97,178,176
96,177,178
99,178,182
99,178,182
97,178,182
99,179,182
99,179,182
99,179,180
100,180,179
100,177,177
95,173,172
94,171,171
96,173,171
99,175,172
112,188,185
124,198,196
142,216,212
150,224,219
134,209,204
114,194,182
103,189,168
104,196,168
64,162,127
12,118,72
8,121,68
16,136,75
13,137,75
11,138,74
5,134,72
0,129,69
1,124,71
1,121,72
1,116,72
2,112,74
2,110,76
3,107,77
3,106,79
2,105,78
2,105,78
1,105,78
0,104,77
0,103,76
0,103,76
0,104,77
0,104,77
0,105,77
1,104,77
2,106,79
1,103,76
5,103,78
8,103,79
7,102,80
4,98,77
7,99,78
6,95,73
4,90,69
3,81,62
30,111,95
86,164,151
118,198,188
114,193,187
98,177,172
98,179,172
99,179,175
99,179,177
98,179,180
99,180,184
97,179,185
97,179,185
95,178,184
95,178,183
96,180,183
97,181,183
99,183,185
98,184,185
97,183,183
95,181,181
95,179,179
99,180,180
111,190,190
99,175,175
82,154,155
72,140,143
85,148,148
97,157,158
90,151,151
97,161,160
110,176,176
116,185,184
115,187,185
102,177,176
59,136,134
69,148,146
104,184,183
110,190,186
107,187,184
100,179,177
102,179,179
102,177,180
101,176,178
113,185,186
135,206,206
163,234,231
180,250,247
179,247,245
169,236,235
168,232,231
174,239,238
178,240,239
177,238,237
172,230,229
187,243,242
176,230,229
89,141,140
122,174,173
180,234,230
186,243,237
175,235,228
172,233,226
174,235,227
176,232,225
184,238,232
199,252,245
165,224,214
73,138,127
8,84,67
2,88,64
6,99,72
7,107,75
10,119,82
4,120,79
0,122,79
0,123,80
0,124,82
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
